文件,配方ID,ActionId,缺失字段,严重程度
ascension.json,ascensionsuccesscravingenlightenment_descend,未知,actionId,严重
ascension.json,ascensioncravingenlightenment_ascend,未知,actionId,严重
ascension.json,ascensioncravingremembrance,未知,actionId,严重
ascension.json,ascensioncravingremembrancenegative,未知,actionId,严重
ascension.json,ascensioncravingchange_tryascendfroma,未知,actionId,严重
ascension.json,ascensioncravingchange_heartlessonascendfroma,未知,actionId,严重
ascension.json,ascensioncravingchange_mothlessonascendfroma,未知,actionId,严重
ascension.json,ascensioncravingchange_tryascendfromb,未知,actionId,严重
ascension.json,ascensioncravingchange_heartlessonascendfromb,未知,actionId,严重
ascension.json,ascensioncravingchange_mothlessonascendfromb,未知,actionId,严重
ascension.json,ascensioncravingchange_tryascendfromc,未知,actionId,严重
ascension.json,ascensioncravingchange_heartlessonascendfromc,未知,actionId,严重
ascension.json,ascensioncravingchange_mothlessonascendfromc,未知,actionId,严重
ascension.json,ascensioncravingchange_tryascendfromd,未知,actionId,严重
ascension.json,ascensioncravingchange_heartlessonascendfromd,未知,actionId,严重
ascension.json,ascensioncravingchange_mothlessonascendfromd,未知,actionId,严重
ascension.json,ascensioncravingchange_tryascendfrome,未知,actionId,严重
ascension.json,ascensioncravingchange_heartlessonascendfrome,未知,actionId,严重
ascension.json,ascensioncravingchange_mothlessonascendfrome,未知,actionId,严重
ascension.json,ascensioncravingchange_tryascendfromg,未知,actionId,严重
ascension.json,ascensioncravingchange_tryascendfromf,未知,actionId,严重
ascension.json,ascensioncravingchange_heartlessonascendfromf,未知,actionId,严重
ascension.json,ascensioncravingchange_mothlessonascendfromf,未知,actionId,严重
ascension.json,ascensioncravingchange_noascension,未知,actionId,严重
culting.json,recruitindependentedge,未知,actionId,严重
culting.json,recruitindependentforge,未知,actionId,严重
culting.json,recruitindependentgrail,未知,actionId,严重
culting.json,recruitindependentheart,未知,actionId,严重
culting.json,recruitindependentknock,未知,actionId,严重
culting.json,recruitindependentlantern,未知,actionId,严重
culting.json,recruitindependentmoth,未知,actionId,严重
culting.json,recruitindependentwinter,未知,actionId,严重
culting.json,recruitacquaintanceedge,未知,actionId,严重
culting.json,recruitacquaintanceforge,未知,actionId,严重
culting.json,recruitacquaintancegrail,未知,actionId,严重
culting.json,recruitacquaintanceheart,未知,actionId,严重
culting.json,recruitacquaintanceknock,未知,actionId,严重
culting.json,recruitacquaintancelantern,未知,actionId,严重
culting.json,recruitacquaintancemoth,未知,actionId,严重
culting.json,recruitacquaintancewinter,未知,actionId,严重
culting.json,promotetodiscipleedge,未知,actionId,严重
culting.json,promotetodiscipleforge,未知,actionId,严重
culting.json,promotetodisciplegrail,未知,actionId,严重
culting.json,promotetodiscipleheart,未知,actionId,严重
culting.json,promotetodiscipleknock,未知,actionId,严重
culting.json,promotetodisciplelantern,未知,actionId,严重
culting.json,promotetodisciplemoth,未知,actionId,严重
culting.json,promotetodisciplewinter,未知,actionId,严重
culting.json,promoteto_d_edge,未知,actionId,严重
culting.json,promoteto_d_forge,未知,actionId,严重
culting.json,promoteto_d_grail,未知,actionId,严重
culting.json,promoteto_d_heart,未知,actionId,严重
culting.json,promoteto_d_knock,未知,actionId,严重
culting.json,promoteto_d_lantern,未知,actionId,严重
culting.json,promoteto_d_moth,未知,actionId,严重
culting.json,promoteto_d_winter,未知,actionId,严重
culting.json,recruitacquaintanceclue,未知,actionId,严重
culting.json,cultfoundation,未知,actionId,严重
culting.json,cultfoundationedge,未知,actionId,严重
culting.json,cultfoundationforge,未知,actionId,严重
culting.json,cultfoundationgrail,未知,actionId,严重
culting.json,cultfoundationheart,未知,actionId,严重
culting.json,cultfoundationknock,未知,actionId,严重
culting.json,cultfoundationlantern,未知,actionId,严重
culting.json,cultfoundationmoth,未知,actionId,严重
culting.json,cultfoundationsecrethistories,未知,actionId,严重
culting.json,cultfoundationwinter,未知,actionId,严重
culting.json,cultfoundationwinter.prealzabo,未知,actionId,严重
culting.json,cultfoundationwinter.alzabo,未知,actionId,严重
culting.json,cultfoundation_health,未知,actionId,严重
culting.json,cultfoundation_fatigue,未知,actionId,严重
culting.json,cultfoundation_reason,未知,actionId,严重
culting.json,cultfoundation_passion,未知,actionId,严重
culting.json,cultfoundation_firstrecruit,未知,actionId,严重
culting.json,cultfoundation_complete,未知,actionId,严重
culting.json,edge_exalt_obtained,未知,actionId,严重
culting.json,forge_exalt_obtained,未知,actionId,严重
culting.json,grail_exalt_obtained,未知,actionId,严重
culting.json,heart_exalt_obtained,未知,actionId,严重
culting.json,knock_exalt_obtained,未知,actionId,严重
culting.json,lantern_exalt_obtained,未知,actionId,严重
culting.json,moth_exalt_obtained,未知,actionId,严重
culting.json,winter_exalt_obtained,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,explorecabaret_meetsulochana,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,A_ecdysis_beginheart,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,A_ecdysis_beginmoth,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,A_ecdysis_switchtochangefromsensation,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,A_ecdysis_switchtochangefrompower,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,A_ecdysis_cantswitchtochangefromenlightenment,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,A_ecdysis_alreadyonchange,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,A_ecdysis_cantswitch,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisjobupgradehint_maxedout,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisjobupgrade_toc_hint,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisjobupgradehint,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisjobupgrade_tob,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisjobupgrade_toc,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdanceclublantern_generichint,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdanceclub_generichint,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_generichint,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendingheartg,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendingmothg,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendingmothheartg,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendingheartf,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendingmothf,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendinghearte,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendingmothe,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendingheartd,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendingmothd,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendingheartc,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendingmothc,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendingheartb,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_sendingmothb,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_ascensionlessonmotha,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_ascensionlessonhearta,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_ascensionlessonheart_fallthrough,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_ascensionlessonmoth_fallthrough,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_genericheart,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_genericmoth,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_genericheart_rote,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,ecdysisdance_genericmoth_rote,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,work_changedesire,未知,actionId,严重
DLC_DANCER_ecdysisclub_recipes.json,work_changedesire_restlessness,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.sanatorium.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.doctorspractice.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.miracles.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.cultseed.flowermaker.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.cultseed.horned.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.cultseed.wolf.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.cultseed.miracles.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.import.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.counterfeiting.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.smuggling.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.fights.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.betrayal.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.uprising.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.patronage.duplicate.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.sanatorium,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.sanatorium.doctor.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.doctorspractice,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.miracles,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.cultseed.flowermaker,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.cultseed.horned,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.cultseed.wolf,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.cultseed.miracles,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.import,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.counterfeiting,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.smuggling,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.fights,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.underworld.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.radicals.hint,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.uprising.wolf,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.betrayal,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.uprising,未知,actionId,严重
DLC_EXILE_exile_opx.json,use.patronage,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.sanatorium.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.doctorspractice.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.miracles.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.flowermaker.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.horned.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.wolf.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.import.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.counterfeiting.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.smuggling.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.fights.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.uprising.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.betrayal.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.patronage.setup,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.sanatorium.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.doctorspractice.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.miracles.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.flowermaker.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.horned.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.wolf.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.import.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.counterfeiting.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.smuggling.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.fights.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.uprising.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.betrayal.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.patronage.begin,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.challenge,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.edge,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.forge,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.grail,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.heart,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.knock,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.lantern,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.moth,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.secrethistories,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.tryresolve.winter,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.challenge.failed,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.next,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.subtlety3,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.subtlety2,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.subtlety1,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.subtlety0,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.effectiveness,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.special.router,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.uprising,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.betrayal,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.uprising.wolf,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.uprising.colonel,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.uprising.lionsmith,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.betrayal.colonel,未知,actionId,严重
DLC_EXILE_exile_opx.json,opx.end.betrayal.lionsmith,未知,actionId,严重
DLC_EXILE_exile_recipes.json,_cities,未知,actionId,严重
DLC_EXILE_exile_recipes.json,_domiciles,未知,actionId,严重
DLC_EXILE_exile_recipes.json,travel.first,未知,actionId,严重
DLC_EXILE_exile_recipes.json,travel.caper.begin,未知,actionId,严重
DLC_EXILE_exile_recipes.json,opx.caper.progress3,未知,actionId,严重
DLC_EXILE_exile_recipes.json,opx.caper.progress2,未知,actionId,严重
DLC_EXILE_exile_recipes.json,opx.caper.progress1,未知,actionId,严重
DLC_EXILE_exile_recipes.json,opx.caper.populate,未知,actionId,严重
